Transaction,Award ID,Order Number,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount,Award Date,Award Type,Awarding Agency,Awarding Bureau,Funding Agency,Funding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
BEC3D0E0-688E-36DF-7BCB-995E9A26C6B7,"N000140910967","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$176,818.00",03/26/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
06F9AB6D-AFA8-48F1-03DC-9D372488767F,"N000141110319","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$30,000.00",11/06/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
E579DF8F-AA40-F16D-48FC-9F7AD5166BCD,"N000141110030","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$58,673.00",07/02/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
B10A99B5-C274-6DC0-EC34-A0EF5C4CCA80,"N000141410389","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$100,000.00",05/30/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
7C4AF456-0F54-0C1C-416E-A169E5D9A372,"N000141010291","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$209,066.00",10/22/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
938CFFD6-1D3F-51FB-DBB0-A25391A206A7,"N000141110319","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$66,451.00",04/04/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
358A8272-7169-E0EB-C958-A5D492FE9C2B,"N000141310419","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$400,000.00",11/22/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
8A377719-CF34-D097-C526-A6E412536898,"N000141110030","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$200,000.00",03/11/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
21214FA2-5815-852C-B056-A7704B15FDF9,"N000141110276","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$542,216.00",05/06/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
CD03E39D-5000-C201-4F4D-AD4BAD8B92F3,"N000141110030","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$18,873.00",07/02/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
DCB04E9B-B040-28E2-6A5E-B1E1A75C4BE3,"N000141410142","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$35,000.00",01/06/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
0D172A6D-3D14-129E-FDCB-C87836A2B5FD,"N000141410142","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$105,000.00",04/04/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
3ECBD362-A655-99E3-3BBA-C897546E583A,"N000140910106","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","($41.00)",01/31/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
8F2B7195-4AB5-2F19-0955-C8BFB7CF1680,"N000141310195","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$72,498.00",11/20/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
D0C471AE-881A-E76E-AF1D-C8F20CDE7FDA,"N000141110396","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$33,240.00",11/12/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
1E090A1D-B1F7-B605-F1E5-CB7D9670C6C3,"N000141310287","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$134,383.00",04/03/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
FDA6C4A2-D9DE-CBE1-40D3-CF2E2C0DA5EC,"N000141110396","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$31,002.00",12/20/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
798B9F42-AE62-43BE-83B2-D48DAA8B7946,"N000141010450","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","($293.00)",05/30/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
CC06D144-EBA0-4572-7367-D857EC6E83CF,"N000141110233","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","($4.00)",04/07/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
84C895C1-F6CA-5207-830C-DA1076981044,"N000141310788","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$64,198.00",12/11/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
2A6297FC-B143-0AFE-F2DC-E466E4BA7085,"F14AC00214","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",17,"USA","$80,000.00",05/09/2014,Grants,"Department of the Interior ","U.S. Fish and Wildlife Service","N/A","N/A","15.650","Research Grants (Generic)",2014,Prime
602A3BD8-5C43-8DCF-3C88-E5BDDE1FCA30,"N000141110396","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$42,514.00",04/04/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
C86450A8-2DBC-E185-F1A5-E6036FBFB1ED,"N000141410671","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$375,000.00",08/05/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
C8CE0DFF-A348-B6EC-1035-E752D9ED3577,"N000141310788","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$169,270.00",03/18/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
6CFEF306-28DD-3F02-E8B5-F752999BE46D,"N000141310346","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$51,963.00",12/11/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
8FA411C1-6B14-B154-E283-F78B37066916,"N000141410342","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$7,793.00",04/18/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
314E9A16-5856-4FD8-0FAC-FB660C5A25B3,"N000141410102","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$26,443.00",12/13/2013,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
19FE1439-7214-1CB0-58D6-FEB8D5A6080D,"N000141110911","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$25,000.00",03/31/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
DC3E7868-06C8-CFB0-E1D8-FF608CAA78E3,"N000141310346","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$25,000.00",06/05/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
65121D48-6D9E-21FE-1FC0-FFF43168AE1C,"N000141110030","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$100,000.00",01/23/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
BE03B92D-FF70-4800-ACCD-9C7A08EE0F3F,"3002539685","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",14,"USA","$100,345.00",04/25/2014,Others,"Department of Defense","Department of Defense","N/A","N/A","","",2014,Sub
1D268E45-548C-440F-AA4E-EE0A5038F4D9,"550K410","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",14,"USA","$113,945.00",09/11/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
4B61EC11-8057-404F-8C14-C5E8E7E5E60E,"63374271","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$26,197.00",02/12/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
E69413F1-DA93-4FA8-91C4-FD2ABFB7C8B2,"1015 G NA125","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$325,248.00",04/23/2014,Others,"Department of Defense","Department of Defense","N/A","N/A","","",2014,Sub
9BFEFD1E-604D-40D6-B80A-9E54812B85CA,"8115sc","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$75,506.00",08/07/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
F4C109DD-208B-4532-BAD8-28207CDA620A,"1000292326","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$44,769.00",01/14/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
A01295F9-60AF-4D5C-8664-90F3AF0D7FD6,"562197","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$340,346.00",07/03/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
7BFC63D5-1AB1-4376-8276-595220DDA2A9,"7529sc","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$61,619.00",02/21/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
A9EA1DE0-4DED-40F7-B808-87B5A35FB441,"110878","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$100,313.00",08/12/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
C318670E-BB90-4D01-8674-C697F41047A5,"0000772587","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$67,887.00",12/03/2013,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
235AE172-0793-49EE-B1CF-92C4BA13125F,"110937","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$100,313.00",08/12/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
01FFEB83-21F4-45E8-8849-19F95D765383,"2013-02842-02","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$169,784.00",12/20/2013,Others,"National Science Foundation","National Science Foundation","N/A","N/A","","",2014,Sub
C6DA04DD-41D0-4F68-BEEC-62C8C8879579,"3002873317","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",14,"USA","$136,425.00",05/14/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
29E24D01-B6CF-45A3-9719-FD52C01113DF,"8044sc","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$296,730.00",03/19/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
FCCA1957-F7BC-4D83-AA23-BEACC717A0B7,"33-4051-Stanford","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",14,"USA","$84,998.00",12/16/2013,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
4C4C91C1-D311-4F93-AFC3-3215A6B354EC,"4500001476","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",14,"USA","$538,049.00",03/11/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
380B0F60-937C-4E47-AE8A-73091398707D,"FY14.090.002","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",14,"USA","$142,598.00",03/18/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
B718C41D-44DD-4B40-B056-E79CA8600AD3,"8132sc","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$190,097.00",07/23/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
F2D142AD-004E-4D14-B9BB-EC4FAFB3BE75,"561745","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$50,395.00",04/14/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
7A773F23-17CA-4F4B-950D-44D4B96D1674,"64016348-01","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$105,161.00",08/07/2014,Others,"Department of Defense","Department of Defense","N/A","N/A","","",2014,Sub
8A7CCCD6-EFEA-41EE-A74E-A916A3A866DC,"109540","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$37,200.00",09/12/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
E36FB202-95E9-4F70-9873-DE8ACD4785AC,"PROJ0005240","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$490,851.00",04/10/2014,Others,"Department of Defense","Department of Defense","N/A","N/A","","",2014,Sub
729D20FA-E5DF-44BD-AB06-CFCE8AC141E5,"FP055145","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$92,346.00",04/16/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
512A439F-E6DD-44E1-93F9-3824524D6CFD,"3002982701","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$147,566.00",03/17/2014,Others,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","","",2014,Sub
6721F916-C89C-46F6-A785-01A080231803,"831324","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$144,508.00",06/18/2014,Others,"Department of Defense","Department of Defense","N/A","N/A","","",2014,Sub
423B8064-C040-4C32-9146-6ADA85B9E587,"831324","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$70,492.00",01/28/2014,Others,"Department of Defense","Department of Defense","N/A","N/A","","",2014,Sub
B81E172D-B084-4545-8766-1CB14F671553,"10-01073","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$900,239.00",04/17/2014,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
B2408666-463C-41E9-AA53-944C35FB4EDA,"531886","N/A",009214214,"LELAND STANFORD JUNIOR UNIVERSITY, THE","Stanford                    ","CA",18,"USA","CA",18,"USA","$751,492.00",12/11/2013,Others,"Department of Health and Human Services","Department of Health and Human Services","N/A","N/A","","",2014,Sub
